Term 1,Term 2,Frequency,Context Frequency,Conditional Probability
batiz,xd,2,21,0.09523809523809523
internet,y,2,32,0.0625
de,tarea,2,1853,0.0010793308148947653
wacho,ahi,2,18,0.1111111111111111
pos,te,2,76,0.02631578947368421
tu,perfil,2,155,0.012903225806451613
años,de,2,22,0.09090909090909091
2,años,2,138,0.014492753623188406
y,mucho,2,2006,0.0009970089730807576
//,>,2,2,1.0
:,//,2,78,0.02564102564102564
le,da,2,377,0.005305039787798408
dear,david,2,2,1.0
tiene,tiempo,2,64,0.03125
una,impotencia,2,354,0.005649717514124294
el,phasmophobia,2,1576,0.0012690355329949238
nombre,no,2,28,0.07142857142857142
me,cago,2,1520,0.0013157894736842105
dio,miedo,2,19,0.10526315789473684
acción,>,2,2,1.0
que,esos,2,2280,0.0008771929824561404
phasmophobia,>,2,2,1.0
has,visto,2,6,0.3333333333333333
te,da,2,454,0.004405286343612335
<,has,2,12342,0.00016204829039053638
visage,>,2,2,1.0
el,visage,2,1576,0.0012690355329949238
lo,prestas,2,824,0.0024271844660194173
de,regalar,2,1853,0.0010793308148947653
solo,el,2,110,0.01818181818181818
antonio,xd,2,7,0.2857142857142857
creed,>,2,4,0.5
la,mamalona,2,1400,0.0014285714285714286
te,wachare,2,454,0.004405286343612335
pq,como,2,369,0.005420054200542005
en,presenciales,2,1027,0.0019474196689386564
eso,paso,2,210,0.009523809523809525
al,fin,2,329,0.0060790273556231
pq,cuando,2,369,0.005420054200542005
mas,como,2,208,0.009615384615384616
al,hacer,2,329,0.0060790273556231
hecho,ves,2,35,0.05714285714285714
martes,xd,2,14,0.14285714285714285
solo,los,2,110,0.01818181818181818
a,manejar,2,1804,0.0011086474501108647
estable,que,2,3,0.6666666666666666
la,moto,2,1400,0.0014285714285714286
mala,suerte,2,7,0.2857142857142857
armas,>,2,3,0.6666666666666666
de,noche,2,1853,0.0010793308148947653
trabajar,",",2,9,0.2222222222222222
hoy,salio,2,170,0.011764705882352941
extra,de,2,5,0.4
prestas,?,2,7,0.2857142857142857
tienes,en,2,31,0.06451612903225806
row,2,2,4,0.5
en,escom,2,1027,0.0019474196689386564
85,>,2,2,1.0
<,85,2,12342,0.00016204829039053638
ya,fue,2,1187,0.0016849199663016006
navidad,>,2,8,0.25
como,?,2,424,0.0047169811320754715
bot,>,2,7,0.2857142857142857
<,entendible,2,12342,0.00016204829039053638
ps,me,2,99,0.020202020202020204
a,hablar,2,1804,0.0011086474501108647
jugarlo,xd,2,8,0.25
tiempo,te,2,41,0.04878048780487805
punto,ciego,2,23,0.08695652173913043
eso,para,2,210,0.009523809523809525
la,linea,2,1400,0.0014285714285714286
fue,muy,2,91,0.02197802197802198
mamá,que,2,92,0.021739130434782608
peluche,de,2,5,0.4
y,casi,2,2006,0.0009970089730807576
a,bodega,2,1804,0.0011086474501108647
mi,historia,2,598,0.0033444816053511705
la,gasolinera,2,1400,0.0014285714285714286
los,espejos,2,417,0.004796163069544364
azul,es,2,7,0.2857142857142857
<,punto,2,12342,0.00016204829039053638
las,llantas,2,322,0.006211180124223602
siento,las,2,61,0.03278688524590164
ibamos,por,2,6,0.3333333333333333
casi,chocó,2,38,0.05263157894736842
muy,rápido,2,88,0.022727272727272728
espejos,",",2,2,1.0
ver,con,2,175,0.011428571428571429
2,y,2,138,0.014492753623188406
los,brazos,2,417,0.004796163069544364
la,posición,2,1400,0.0014285714285714286
en,v,2,1027,0.0019474196689386564
el,pie,2,1576,0.0012690355329949238
la,izquierda,2,1400,0.0014285714285714286
posición,de,2,3,0.6666666666666666
a,2,2,1804,0.0011086474501108647
toque,el,2,6,0.3333333333333333
velocidades,",",2,2,1.0
mente,para,2,12,0.16666666666666666
tu,carro,2,155,0.012903225806451613
distribución,de,2,2,1.0
la,distribución,2,1400,0.0014285714285714286
el,claxon,2,1576,0.0012690355329949238
tarda,en,2,4,0.5
nuevo,pero,2,43,0.046511627906976744
asi,alv,2,129,0.015503875968992248
qué,>,2,14,0.14285714285714285
muy,epico,2,88,0.022727272727272728
algo,muy,2,117,0.017094017094017096
5,dias,2,39,0.05128205128205128
este,bien,2,103,0.019417475728155338
farmeo,>,2,4,0.5
el,farmeo,2,1576,0.0012690355329949238
mis,diarias,2,59,0.03389830508474576
puedo,jugar,2,47,0.0425531914893617
datos,ilimitados,2,17,0.11764705882352941
el,regreso,2,1576,0.0012690355329949238
de,internet,2,1853,0.0010793308148947653
compañía,>,2,3,0.6666666666666666
todo,eso,2,111,0.018018018018018018
dicho,que,2,11,0.18181818181818182
les,había,2,39,0.05128205128205128
avance,de,2,8,0.25
2.1,de,2,3,0.6666666666666666
wacha,hasta,2,16,0.125
las,visiones,2,322,0.006211180124223602
hago,otra,2,47,0.0425531914893617
historia,si,2,41,0.04878048780487805
primero,de,2,19,0.10526315789473684
miedo,we,2,48,0.041666666666666664
esta,escena,2,256,0.0078125
que,ha,2,2280,0.0008771929824561404
estatua,que,2,2,1.0
bato,que,2,7,0.2857142857142857
la,arconte,2,1400,0.0014285714285714286
se,enfrenta,2,832,0.002403846153846154
la,2.1,2,1400,0.0014285714285714286
guerra,civil,2,2,1.0
la,guerra,2,1400,0.0014285714285714286
a,pelear,2,1804,0.0011086474501108647
mando,foto,2,18,0.1111111111111111
adivina,qué,2,6,0.3333333333333333
estuve,checando,2,14,0.14285714285714285
prendo,a,2,69,0.028985507246376812
disfrute,su,2,6,0.3333333333333333
al,inicio,2,329,0.0060790273556231
de,hacerlo,2,1853,0.0010793308148947653
por,ver,2,375,0.005333333333333333
wa,dormir,2,17,0.11764705882352941
disculpas,me,2,3,0.6666666666666666
me,disculpas,2,1520,0.0013157894736842105
mas,no,2,208,0.009615384615384616
igual,por,2,77,0.025974025974025976
con,amazon,2,450,0.0044444444444444444
un,perro,2,732,0.00273224043715847
dire,que,2,3,0.6666666666666666
spoilers,>,2,3,0.6666666666666666
soy,una,2,56,0.03571428571428571
pero,esta,2,521,0.003838771593090211
el,don't,2,1576,0.0012690355329949238
amigo,tiene,2,25,0.08
tiene,problemas,2,64,0.03125
valquiria,>,2,3,0.6666666666666666
pura,verga,2,12,0.16666666666666666
vale,pa,2,6,0.3333333333333333
también,ayer,2,104,0.019230769230769232
hoy,queria,2,170,0.011764705882352941
campaña,>,2,4,0.5
me,chingo,2,1520,0.0013157894736842105
rocket,>,2,5,0.4
entro,en,2,9,0.2222222222222222
prender,en,2,67,0.029850746268656716
la,valquiria,2,1400,0.0014285714285714286
lo,chido,2,824,0.0024271844660194173
una,misión,2,354,0.005649717514124294
ya,terminé,2,1187,0.0016849199663016006
de,ganas,2,1853,0.0010793308148947653
pos,solo,2,76,0.02631578947368421
fragmento,que,2,3,0.6666666666666666
deja,grabo,2,74,0.02702702702702703
grabo,el,2,9,0.2222222222222222
me,recomiendes,2,1520,0.0013157894736842105
buen,juego,2,47,0.0425531914893617
ufff,como,2,77,0.025974025974025976
toco,a,2,22,0.09090909090909091
prendí,bro,2,7,0.2857142857142857
row,>,2,4,0.5
vienen,streams,2,4,0.5
<,ufas,2,12342,0.00016204829039053638
entrar,a,2,14,0.14285714285714285
a,entrar,2,1804,0.0011086474501108647
ya,iba,2,1187,0.0016849199663016006
me,despedi,2,1520,0.0013157894736842105
toy,en,2,12,0.16666666666666666
ahorita,woa,2,156,0.01282051282051282
que,buena,2,2280,0.0008771929824561404
estoy,jugando,2,166,0.012048192771084338
jugando,el,2,20,0.1
hace,3,2,44,0.045454545454545456
mira,que,2,93,0.021505376344086023
madre,la,2,63,0.031746031746031744
del,evento,2,299,0.006688963210702341
empiezan,a,2,4,0.5
que,vaya,2,2280,0.0008771929824561404
promocional,>,2,2,1.0
tengo,asegurada,2,215,0.009302325581395349
varios,>,2,8,0.25
no,pueden,2,1357,0.0014738393515106854
simon,y,2,201,0.009950248756218905
es,jugable,2,752,0.0026595744680851063
ya,despues,2,1187,0.0016849199663016006
o,a,2,289,0.006920415224913495
hasta,enero,2,147,0.013605442176870748
de,entrar,2,1853,0.0010793308148947653
al,traje,2,329,0.0060790273556231
contigo,>,2,4,0.5
todo,xd,2,111,0.018018018018018018
pinche,juego,2,56,0.03571428571428571
nmms,no,2,80,0.025
terror,>,2,4,0.5
las,gracias,2,322,0.006211180124223602
y,ella,2,2006,0.0009970089730807576
ya,un,2,1187,0.0016849199663016006
mejor,luego,2,148,0.013513513513513514
los,muertos,2,417,0.004796163069544364
y,total,2,2006,0.0009970089730807576
mundo,de,2,27,0.07407407407407407
seria,muy,2,13,0.15384615384615385
ser,lo,2,71,0.028169014084507043
que,creo,2,2280,0.0008771929824561404
el,audio,2,1576,0.0012690355329949238
cuidado,bro,2,8,0.25
a,sus,2,1804,0.0011086474501108647
sale,el,2,54,0.037037037037037035
anda,bien,2,21,0.09523809523809523
colores,invertidos,2,4,0.5
si,tienen,2,1364,0.001466275659824047
no,un,2,1357,0.0014738393515106854
pq,tiene,2,369,0.005420054200542005
riesgo,de,2,2,1.0
lo,mando,2,824,0.0024271844660194173
traje,y,2,9,0.2222222222222222
quiero,>,2,90,0.022222222222222223
se,van,2,832,0.002403846153846154
traje,>,2,9,0.2222222222222222
que,volvi,2,2280,0.0008771929824561404
duende,verde,2,3,0.6666666666666666
me,esperaba,2,1520,0.0013157894736842105
<,simin,2,12342,0.00016204829039053638
y,pinche,2,2006,0.0009970089730807576
del,gow,2,299,0.006688963210702341
historia,del,2,41,0.04878048780487805
acabe,la,2,24,0.08333333333333333
misiones,>,2,10,0.2
cuando,volvamos,2,168,0.011904761904761904
esos,>,2,27,0.07407407407407407
quiero,ser,2,90,0.022222222222222223
baja,>,2,9,0.2222222222222222
no,baja,2,1357,0.0014738393515106854
he,comido,2,43,0.046511627906976744
<,noo,2,12342,0.00016204829039053638
hecho,mi,2,35,0.05714285714285714
la,pase,2,1400,0.0014285714285714286
pq,esos,2,369,0.005420054200542005
del,otro,2,299,0.006688963210702341
mitad,del,2,8,0.25
huevo,y,2,5,0.4
costo,un,2,8,0.25
acceso,a,2,3,0.6666666666666666
a,presenciales,2,1804,0.0011086474501108647
farmeando,>,2,4,0.5
a,clases,2,1804,0.0011086474501108647
me,volvio,2,1520,0.0013157894736842105
7,que,2,54,0.037037037037037035
acabaria,como,2,2,1.0
pero,ufff,2,521,0.003838771593090211
esta,me,2,256,0.0078125
hay,>,2,116,0.017241379310344827
personajes,que,2,8,0.25
mi,lugar,2,598,0.0033444816053511705
las,11,2,322,0.006211180124223602
solo,quiero,2,110,0.01818181818181818
ok,eso,2,282,0.0070921985815602835
lugar,>,2,10,0.2
no,paso,2,1357,0.0014738393515106854
que,aaaa,2,2280,0.0008771929824561404
pero,tengo,2,521,0.003838771593090211
y,estuve,2,2006,0.0009970089730807576
halo,infinite,2,24,0.08333333333333333
de,halo,2,1853,0.0010793308148947653
abre,el,2,5,0.4
portal,del,2,7,0.2857142857142857
imaginas,que,2,2,1.0
te,imaginas,2,454,0.004405286343612335
<,pasamos,2,12342,0.00016204829039053638
nos,puso,2,96,0.020833333333333332
15,minutos,2,9,0.2222222222222222
ando,abriendo,2,132,0.015151515151515152
materiales,y,2,5,0.4
en,pleno,2,1027,0.0019474196689386564
cuestiones,de,2,2,1.0
por,cuestiones,2,375,0.005333333333333333
twitch,no,2,16,0.125
los,especiales,2,417,0.004796163069544364
el,pq,2,1576,0.0012690355329949238
dar,el,2,27,0.07407407407407407
me,tuve,2,1520,0.0013157894736842105
dieron,acceso,2,36,0.05555555555555555
spoilé,>,2,2,1.0
te,quedo,2,454,0.004405286343612335
con,amigos,2,450,0.0044444444444444444
para,darte,2,435,0.004597701149425287
mira,te,2,93,0.021505376344086023
nuevos,jefes,2,6,0.3333333333333333
ver,de,2,175,0.011428571428571429
me,spoilé,2,1520,0.0013157894736842105
para,tenerla,2,435,0.004597701149425287
misiones,de,2,10,0.2
donde,esta,2,54,0.037037037037037035
mucho,texto,2,72,0.027777777777777776
de,mucho,2,1853,0.0010793308148947653
desbloquear,la,2,6,0.3333333333333333
tenerla,>,2,3,0.6666666666666666
el,arconte,2,1576,0.0012690355329949238
su,parte,2,148,0.013513513513513514
me,envicie,2,1520,0.0013157894736842105
a,zhongli,2,1804,0.0011086474501108647
también,hoy,2,104,0.019230769230769232
van,hacer,2,47,0.0425531914893617
me,tengo,2,1520,0.0013157894736842105
único,que,2,5,0.4
la,stremeo,2,1400,0.0014285714285714286
a,estrenar,2,1804,0.0011086474501108647
ahi,la,2,98,0.02040816326530612
evangelion,>,2,3,0.6666666666666666
de,evangelion,2,1853,0.0010793308148947653
era,>,2,56,0.03571428571428571
cual,era,2,49,0.04081632653061224
deplano,no,2,3,0.6666666666666666
dieron,calificación,2,36,0.05555555555555555
caes,?,2,3,0.6666666666666666
la,mas,2,1400,0.0014285714285714286
pasa,de,2,39,0.05128205128205128
aaa,no,2,13,0.15384615384615385
aseo,>,2,4,0.5
daban,ganas,2,2,1.0
rato,o,2,72,0.027777777777777776
probar,con,2,14,0.14285714285714285
dijo,a,2,57,0.03508771929824561
si,sabia,2,1364,0.001466275659824047
página,de,2,5,0.4
de,decirle,2,1853,0.0010793308148947653
me,daban,2,1520,0.0013157894736842105
mi,canal,2,598,0.0033444816053511705
en,cierto,2,1027,0.0019474196689386564
habia,hecho,2,28,0.07142857142857142
y,nadamas,2,2006,0.0009970089730807576
pos,no,2,76,0.02631578947368421
preguntó,de,2,6,0.3333333333333333
toco,el,2,22,0.09090909090909091
solo,si,2,110,0.01818181818181818
de,play,2,1853,0.0010793308148947653
se,quedo,2,832,0.002403846153846154
de,trigo,2,1853,0.0010793308148947653
esta,aparte,2,256,0.0078125
o,esta,2,289,0.006920415224913495
es,si,2,752,0.0026595744680851063
lo,vimos,2,824,0.0024271844660194173
de,abajo,2,1853,0.0010793308148947653
trigo,>,2,2,1.0
otra,y,2,77,0.025974025974025976
de,esta,2,1853,0.0010793308148947653
menciona,que,2,4,0.5
por,llegar,2,375,0.005333333333333333
por,su,2,375,0.005333333333333333
una,niña,2,354,0.005649717514124294
por,hacer,2,375,0.005333333333333333
esta,hermosa,2,256,0.0078125
última,>,2,5,0.4
el,radio,2,1576,0.0012690355329949238
paso,de,2,60,0.03333333333333333
tengo,instalado,2,215,0.009302325581395349
no,tanto,2,1357,0.0014738393515106854
<,dejalo,2,12342,0.00016204829039053638
lunes,xd,2,23,0.08695652173913043
acaba,el,2,12,0.16666666666666666
mejor,mi,2,148,0.013513513513513514
instalarlo,>,2,4,0.5
apetece,jugar,2,2,1.0
halo,no,2,24,0.08333333333333333
algo,bro,2,117,0.017094017094017096
pronto,>,2,4,0.5
mamá,fue,2,92,0.021739130434782608
<,putos,2,12342,0.00016204829039053638
de,primero,2,1853,0.0010793308148947653
que,chingon,2,2280,0.0008771929824561404
sus,juegos,2,47,0.0425531914893617
todos,sus,2,47,0.0425531914893617
mi,apoyo,2,598,0.0033444816053511705
gusto,un,2,30,0.06666666666666667
en,pokemon,2,1027,0.0019474196689386564
<,iba,2,12342,0.00016204829039053638
tirando,a,2,2,1.0
es,casi,2,752,0.0026595744680851063
parar,>,2,3,0.6666666666666666
temprano,para,2,7,0.2857142857142857
me,pare,2,1520,0.0013157894736842105
el,oficial,2,1576,0.0012690355329949238
películas,de,2,4,0.5
las,películas,2,322,0.006211180124223602
se,enviaron,2,832,0.002403846153846154
te,comparto,2,454,0.004405286343612335
ni,la,2,118,0.01694915254237288
creerias,que,2,2,1.0
me,creerias,2,1520,0.0013157894736842105
a,suicune,2,1804,0.0011086474501108647
suicune,>,2,2,1.0
nmms,como,2,80,0.025
de,pro,2,1853,0.0010793308148947653
y,puse,2,2006,0.0009970089730807576
hoy,también,2,170,0.011764705882352941
pero,desde,2,521,0.003838771593090211
hasta,hoy,2,147,0.013605442176870748
quiero,ver,2,90,0.022222222222222223
juego,en,2,95,0.021052631578947368
tuve,un,2,18,0.1111111111111111
el,cuello,2,1576,0.0012690355329949238
ayer,en,2,34,0.058823529411764705
partida,que,2,16,0.125
nmms,we,2,80,0.025
prendo,o,2,69,0.028985507246376812
un,pokemon,2,732,0.00273224043715847
c,>,2,13,0.15384615384615385
la,hice,2,1400,0.0014285714285714286
menos,en,2,34,0.058823529411764705
apenas,nos,2,45,0.044444444444444446
minimo,>,2,5,0.4
a,stream,2,1804,0.0011086474501108647
valley,>,2,2,1.0
stardew,valley,2,2,1.0
tambien,>,2,62,0.03225806451612903
se,vuelve,2,832,0.002403846153846154
lo,perseguia,2,824,0.0024271844660194173
odio,>,2,11,0.18181818181818182
su,papá,2,148,0.013513513513513514
ese,tipo,2,145,0.013793103448275862
te,decia,2,454,0.004405286343612335
padre,>,2,5,0.4
para,siempre,2,435,0.004597701149425287
junto,a,2,12,0.16666666666666666
frase,de,2,6,0.3333333333333333
una,frase,2,354,0.005649717514124294
capa,exterior,2,6,0.3333333333333333
apenas,lo,2,45,0.044444444444444446
pvto,>,2,3,0.6666666666666666
la,cara,2,1400,0.0014285714285714286
<,minecraft,2,12342,0.00016204829039053638
al,programa,2,329,0.0060790273556231
cuerpo,y,2,4,0.5
cuernos,del,2,4,0.5
bueno,3,2,186,0.010752688172043012
queda,la,2,12,0.16666666666666666
girar,>,2,3,0.6666666666666666
dijiste,que,2,3,0.6666666666666666
a,girar,2,1804,0.0011086474501108647
mal,la,2,45,0.044444444444444446
salio,mal,2,24,0.08333333333333333
ok,la,2,282,0.0070921985815602835
3,me,2,86,0.023255813953488372
un,tipo,2,732,0.00273224043715847
puse,mi,2,42,0.047619047619047616
derecho,a,2,6,0.3333333333333333
ya,encontre,2,1187,0.0016849199663016006
metodo,>,2,2,1.0
pero,nel,2,521,0.003838771593090211
le,paro,2,377,0.005305039787798408
la,carne,2,1400,0.0014285714285714286
eiii,xd,2,49,0.04081632653061224
azul,>,2,7,0.2857142857142857
con,otros,2,450,0.0044444444444444444
haces,el,2,5,0.4
seda,>,2,2,1.0
de,seda,2,1853,0.0010793308148947653
toque,de,2,6,0.3333333333333333
ocupas,el,2,4,0.5
natural,>,2,2,1.0
el,hielo,2,1576,0.0012690355329949238
hielo,azul,2,4,0.5
eso,llevo,2,210,0.009523809523809525
amigo,xd,2,25,0.08
ex,>,2,3,0.6666666666666666
correo,de,2,14,0.14285714285714285
uso,>,2,4,0.5
dice,algo,2,44,0.045454545454545456
del,proyecto,2,299,0.006688963210702341
se,estan,2,832,0.002403846153846154
minecraft,xd,2,22,0.09090909090909091
como,debe,2,424,0.0047169811320754715
cuando,mi,2,168,0.011904761904761904
me,veia,2,1520,0.0013157894736842105
la,empresa,2,1400,0.0014285714285714286
facebook,?,2,22,0.09090909090909091
siempre,no,2,52,0.038461538461538464
expo,con,2,5,0.4
chinga,tu,2,11,0.18181818181818182
ando,algo,2,132,0.015151515151515152
equipo,xd,2,23,0.08695652173913043
bastante,>,2,5,0.4
voy,avanzarle,2,310,0.0064516129032258064
el,chismesito,2,1576,0.0012690355329949238
trabajo,y,2,9,0.2222222222222222
<,llegué,2,12342,0.00016204829039053638
del,carro,2,299,0.006688963210702341
poder,de,2,20,0.1
olvidó,decirte,2,6,0.3333333333333333
quedó,>,2,5,0.4
y,dejarle,2,2006,0.0009970089730807576
su,trabajo,2,148,0.013513513513513514
miedo,de,2,48,0.041666666666666664
entiendo,al,2,8,0.25
me,rendí,2,1520,0.0013157894736842105
serie,xd,2,25,0.08
ricardo,en,2,50,0.04
a,tratar,2,1804,0.0011086474501108647
spoiler,de,2,17,0.11764705882352941
<,manos,2,12342,0.00016204829039053638
inscribir,>,2,3,0.6666666666666666
link,>,2,10,0.2
de,progra,2,1853,0.0010793308148947653
<,looool,2,12342,0.00016204829039053638
<,cuánto,2,12342,0.00016204829039053638
ir,como,2,56,0.03571428571428571
y,huevos,2,2006,0.0009970089730807576
prender,con,2,67,0.029850746268656716
yo,ayer,2,315,0.006349206349206349
los,grupos,2,417,0.004796163069544364
porque,cuando,2,134,0.014925373134328358
estaba,checando,2,46,0.043478260869565216
podía,>,2,3,0.6666666666666666
del,primero,2,299,0.006688963210702341
no,pasa,2,1357,0.0014738393515106854
quinto,no,2,5,0.4
tercero,y,2,5,0.4
8,de,2,37,0.05405405405405406
puso,a,2,18,0.1111111111111111
mejor,de,2,148,0.013513513513513514
descansito,>,2,5,0.4
la,fecha,2,1400,0.0014285714285714286
el,vídeo,2,1576,0.0012690355329949238
una,>,2,354,0.005649717514124294
me,ocurrió,2,1520,0.0013157894736842105
y,pongo,2,2006,0.0009970089730807576
overlay,>,2,7,0.2857142857142857
el,overlay,2,1576,0.0012690355329949238
minecraft,?,2,22,0.09090909090909091
de,pokémon,2,1853,0.0010793308148947653
ver,más,2,175,0.011428571428571429
ahora,deja,2,133,0.015037593984962405
compré,>,2,3,0.6666666666666666
convierta,en,2,2,1.0
se,convierta,2,832,0.002403846153846154
la,alerta,2,1400,0.0014285714285714286
buscando,>,2,5,0.4
segundos,?,2,8,0.25
hecho,yo,2,35,0.05714285714285714
me,explique,2,1520,0.0013157894736842105
marzo,>,2,5,0.4
las,alertas,2,322,0.006211180124223602
los,overlay,2,417,0.004796163069544364
los,bits,2,417,0.004796163069544364
otra,alerta,2,77,0.025974025974025976
si,pues,2,1364,0.001466275659824047
comentar,o,2,2,1.0
yo,hice,2,315,0.006349206349206349
borre,el,2,6,0.3333333333333333
era,otro,2,56,0.03571428571428571
interfaz,>,2,3,0.6666666666666666
ser,para,2,71,0.028169014084507043
esa,va,2,83,0.024096385542168676
hice,con,2,65,0.03076923076923077
se,vio,2,832,0.002403846153846154
a,acabar,2,1804,0.0011086474501108647
había,dado,2,18,0.1111111111111111
me,fueron,2,1520,0.0013157894736842105
cabeza,de,2,13,0.15384615384615385
<,puede,2,12342,0.00016204829039053638
mechagodzilla,>,2,5,0.4
parecer,>,2,5,0.4
el,aliento,2,1576,0.0012690355329949238
saga,de,2,4,0.5
sé,cómo,2,12,0.16666666666666666
<,quisiera,2,12342,0.00016204829039053638
mejor,sigo,2,148,0.013513513513513514
pero,anda,2,521,0.003838771593090211
rato,se,2,72,0.027777777777777776
hace,rato,2,44,0.045454545454545456
el,coraje,2,1576,0.0012690355329949238
